ICAO_Code...1,Location_Name,Latitude,Longitude,Terr_code,ICAO Member State,ICAO_Code...7,...8,ICAO_Code...9,...10,...11,...12,...13,...14
LELT,LILLO (TOLEDO),39.7169444,-3.3205556,LE,Spain,LELT,NA,LYPG,NA,NA,NA,NA,LA UNION/AD LOS MAITENES DE VILLA VIEJA
LEMF,MAFE-GIBRALEON (HUELVA),37.3641667,-6.9208333,LE,Spain,LEMF,NA,LYPN,NA,NA,NA,NA,LA UNION/CASANARE
LEMN,HELI MONTSIA - AMPOSTA (TARRAGONA) (HEL),40.6663889,0.5647222,LE,Spain,LEMN,NA,LYPO,NA,NA,NA,NA,LA UNION/META
LEMP,LOS MARTINEZ DEL PUERTO (MURCIA),37.8330556,-1.0966667,LE,Spain,LEMP,NA,LYPR,NA,NA,NA,NA,LA VEGA/BOLIVAR
LEMR,LA MORGAL (ASTURIAS),43.4291667,-5.8305556,LE,Spain,LEMR,NA,LYPT,NA,NA,NA,NA,LA VEGA/EL RANCHITO
LEMS,MANRESA (BARCELONA),41.7777778,1.8908333,LE,Spain,LEMS,NA,LYSD,NA,NA,NA,NA,LA VEGA/INDUVECA
LEMX,LA MANCHA (TOLEDO),39.5625,-3.2502778,LE,Spain,LEMX,NA,LYSM,NA,NA,NA,NA,LA VENGANZA/CASANARE
LENA,BENABARRE (HUESCA),42.0222222,0.4816667,LE,Spain,LENA,NA,LYSP,NA,NA,NA,NA,LA VENTUROSA/CASANARE
LENH,NOU HOSPITAL DE MATARO (BARCELONA) (HEL),41.5608333,2.4297222,LE,Spain,LENH,NA,LYSU,NA,NA,NA,NA,LA VENTUROSA/VICHADA
LENM,HOSPITAL CAN MISSES (IBIZA) (HEL),38.9175,1.4194444,LE,Spain,LENM,NA,LYTP,NA,NA,NA,NA,LA VEREMOS/CASANARE
LEOC,OCANA (TOLEDO),39.9375,-3.50333333333333,LE,Spain,LEOC,NA,LYTR,NA,NA,NA,NA,LA VICTORIA/CESAR
LEOR,HELIPUERTO DEL PARQUE DE BOMBEROS DE ORRIOLS (GIRONA) (HEL),42.1322222,2.9038889,LE,Spain,LEOR,NA,LYTV,NA,NA,NA,NA,LA VICTORIA/VICHADA
LEOT,ONTUR (ALBACETE),38.6169444,-1.5286111,LE,Spain,LEOT,NA,LYUZ,NA,NA,NA,NA,LA VIRGEN
LEPB,HELIPUERTO DE LA AUTORIDAD PORTUARIA DE BARCELONA (BARCELONA) (HEL),41.3647222,2.1830556,LE,Spain,LEPB,NA,LYVA,NA,NA,NA,NA,LA YE/MAGDALENA
LEPO,MALLORCA/POLLENSA (MILITAR),39.9077778,3.1002778,LE,Spain,LEPO,NA,LYVR,NA,NA,NA,NA,LA YOLANDA/PARRITA
LEPS,MAS PASSAMANER (TARRAGONA) (HEL),41.1861111,1.16,LE,Spain,LEPS,NA,LYZR,NA,NA,NA,NA,LA ZAMPONA/CARRILLO
LEPV,COSTA NORTE-PUERTO DE VIVEIRO-CELEIRO (LUGO) (HEL),43.6747222,-7.595,LE,Spain,LEPV,NA,LZDB,NA,NA,NA,NA,LAAGE
LERA,R.A.C.C (BARCELONA) (HEL),41.3833333,2.1083333,LE,Spain,LERA,NA,LZDV,NA,NA,NA,NA,LAAYOUNE/HASSAN 1
LERE,REQUENA (VALENCIA),39.4747222222222,-1.03444444444444,LE,Spain,LERE,NA,LZHL,NA,NA,NA,NA,LABASA
LERG,BERGA (BARCELONA) (HEL),42.1055556,1.8533333,LE,Spain,LERG,NA,LZIB,NA,NA,NA,NA,LABE/TATA
LERI,MURCIA/ALCANTARILLA (MILITAR),37.9522222222222,-1.23083333333333,LE,Spain,LERI,NA,LZJS,NA,NA,NA,NA,LABELLE DOWNS
LERJ,LOGRONO,42.4605555555556,-2.32055555555556,LE,Spain,LERJ,NA,LZKC,NA,NA,NA,NA,LABOULAYE (CBA)
LERV,SERVEI D'EVACUACIO DEL CIRCUIT DE CATALUNYA (BARCELONA) (HEL),41.5722222,2.2569444,LE,Spain,LERV,NA,LZKZ,NA,NA,NA,NA,LABUAN
LESE,SAN ENRIQUE (CIUDAD REAL),38.7308333,-4.3130556,LE,Spain,LESE,NA,LZLU,NA,NA,NA,NA,LABUAN BAJO/KOMODO
LESJ,PALMA/SON SAN JUAN (MIL),39.5516666666667,2.73888888888889,LE,Spain,LESJ,NA,LZMA,NA,NA,NA,NA,LABUHA/OESMAN SADIK
LESP,HOSPITAL DE SANT PAU (BARCELONA) (HLP),41.4147222,2.1730556,LE,Spain,LESP,NA,LZMC,NA,NA,NA,NA,"LAC BROCHET, MB"
LESS,SOTOS (CUENCA),40.2033333,-2.1436111,LE,Spain,LESS,NA,LZNI,NA,NA,NA,NA,"LAC DU BONNET, MB"
LETA,SERVEI GENERALS DEL CIRCUIT DE CATALUNYA (BARCELONA) (HEL),41.5719444,2.2616667,LE,Spain,LETA,NA,LZNZ,NA,NA,NA,NA,"LAC LA BICHE, AB"
LETC,MATILLA DE LOS CANOS (VALLADOLID),41.5308333,-4.9238889,LE,Spain,LETC,NA,LZOC,NA,NA,NA,NA,LACHEN-SPEYERDORF
LETE,MORANTE (BADAJOZ),39.0366667,-6.6902778,LE,Spain,LETE,NA,LZPE,NA,NA,NA,NA,LACHIN
LETF,TOMAS FERNANDEZ ESPADA (CADIZ),36.8719444444444,-5.64861111111111,LE,Spain,LETF,NA,LZPP,NA,NA,NA,NA,LACKLAND AFB (KELLY FLD ANNEX)
LETI,EL TIETAR (TOLEDO),40.2438889,-4.7944444,LE,Spain,LETI,NA,LZPT,NA,NA,NA,NA,LACONIA MUNI
LETM,SANT MARTI DE SESCORTS (BARCELONA) (HEL),42.0158333,2.3191667,LE,Spain,LETM,NA,LZPW,NA,NA,NA,NA,LADD AAF
LETP,SANTO TOME DEL PUERTO (SEGOVIA),41.2041666666667,-3.59472222222222,LE,Spain,LETP,NA,LZRU,NA,NA,NA,NA,LADY BARRON
LETR,TREMP (LLEIDA) (HEL),42.1694444,0.8927778,LE,Spain,LETR,NA,LZRY,NA,NA,NA,NA,LADY ELLIOT ISLAND
LETS,TORRE PICASSO (MADRID) (HEL),40.4527778,-3.7055556,LE,Spain,LETS,NA,LZSE,NA,NA,NA,NA,LADY MUSGRAVE ISLAND
LETV,TIRVIA (LERIDA) (HEL),42.5191667,1.2427778,LE,Spain,LETV,NA,LZSK,NA,NA,NA,NA,LADYSMITH
LETZ,TOROZOS (VALLADOLID),41.7852778,-4.865,LE,Spain,LETZ,NA,LZSL,NA,NA,NA,NA,LAESO
LEUL,ULLASTRELL - TERESA VILA (BARCELONA) (HEL),41.5258333,1.9725,LE,Spain,LEUL,NA,LZSV,NA,NA,NA,NA,LAFAYETTE RGNL
LEVB,EL CARRASCAL (VALLADOLID),41.8247222,-4.8930556,LE,Spain,LEVB,NA,LZTN,NA,NA,NA,NA,LAGER HAMMELBURG
LEVF,VILLAFRAMIL (LUGO),43.5525,-7.0877778,LE,Spain,LEVF,NA,LZTR,NA,NA,NA,NA,"LAGES/LAGES, SC"
LEVH,VIELHA (LLEIDA) (HEL),42.7033333,0.7969444,LE,Spain,LEVH,NA,LZTT,NA,NA,NA,NA,LAGHMAN
LEVR,VILALLER (LLEIDA) (HEL),42.3047222,0.7130556,LE,Spain,LEVR,NA,LZZI,NA,NA,NA,NA,LAGHOUAT/MOULAY AHMED MEDEGHRI
LEVS,MADRID/CUATRO VIENTOS (MIL),40.3705556,-3.7852778,LE,Spain,LEVS,NA,MBAC,NA,NA,NA,NA,LAGLAN
LFAK,DUNKERQUE LES MOERES,51.0397222222222,2.54888888888889,LF,France,LFAK,NA,MBGT,NA,NA,NA,NA,LAGO CABURGA/AD LLOLLENORTE
LFAL,LA FLECHE-THOREE-LES-PINS,47.6927777777778,-0.00194444444444444,LF,France,LFAL,NA,MBMC,NA,NA,NA,NA,LAGO RANCO/AD ARQUILHUE
LFAM,BERCK-SUR-MER,50.4230555555555,1.59194444444444,LF,France,LFAM,NA,MBNC,NA,NA,NA,NA,LAGO RAPEL/AD COSTA DEL SOL
LFAO,BAGNOLES DE L'ORNE COUTERNE,48.5447222222222,-0.385,LF,France,LFAO,NA,MBPI,NA,NA,NA,NA,LAGO VERDE/AD LAGO VERDE
LFAP,RETHEL-PERTHES,49.4811111111111,4.36333333333333,LF,France,LFAP,NA,MBPV,NA,NA,NA,NA,"LAGOA SANTA/LAGOA SANTA,MG"
LFAR,MONTDIDIER,49.6722222222222,2.56777777777778,LF,France,LFAR,NA,MBSC,NA,NA,NA,NA,LAGOON BAY
LFAS,FALAISE-MONT-D'ERAINES,48.9269444444444,-0.144722222222222,LF,France,LFAS,NA,MBSY,NA,NA,NA,NA,LAGOS DEL DORADO/GUAVIARE
LFAU,VAUVILLE,49.6227777777778,-1.83,LF,France,LFAU,NA,MDAB,NA,NA,NA,NA,LAGOS/MURTALA MUHAMMED
LFAW,VILLERUPT,49.4105555555556,5.88916666666667,LF,France,LFAW,NA,MDAN,NA,NA,NA,NA,LAGRANGE-CALLAWAY
LFAX,MORTAGNE-AU-PERCHE,48.5397222222222,0.534166666666667,LF,France,LFAX,NA,MDBA,NA,NA,NA,NA,"LAGUINDINGAN, MISAMIS ORIENTAL"
LFBJ,SAINT-JUNIEN,45.9025,0.918888888888889,LF,France,LFBJ,NA,MDBC,NA,NA,NA,NA,LAGUNA AAF (YUMA PROVING GROUND)
LFCB,BAGNERES-DE-LUCHON,42.8005555555556,0.601111111111111,LF,France,LFCB,NA,MDBE,NA,NA,NA,NA,LAGUNA SAN RAFAEL/AD LAGUNA SAN RAFAEL
LFCE,GUERET-SAINT-LAURENT,46.1755555555556,1.95305555555556,LF,France,LFCE,NA,MDBG,NA,NA,NA,NA,LAHAD DATU
LFCJ,JONZAC NEULLES,45.4830555555556,-0.423055555555556,LF,France,LFCJ,NA,MDBH,NA,NA,NA,NA,LAHIQ WATER AERODROME
LFCO,OLORON-HERRERE,43.1636111111111,-0.561388888888889,LF,France,LFCO,NA,MDBL,NA,NA,NA,NA,LAHORE/ALLAP INTERNATIONAL
LFCS,BORDEAUX-LEOGNAN SAUCATS,44.6991666666667,-0.597222222222222,LF,France,LFCS,NA,MDBM,NA,NA,NA,NA,LAHR
LFCT,THOUARS,46.9609527777778,-0.154069444444444,LF,France,LFCT,NA,MDCR,NA,NA,NA,NA,LAHTI-VESIVEHMAA
LFCU,USSEL-THALAMY,45.5358333333333,2.42472222222222,LF,France,LFCU,NA,MDCY,NA,NA,NA,NA,LAI
LFCV,VILLEFRANCHE-DE-ROUERGUE,44.3688888888889,2.02694444444444,LF,France,LFCV,NA,MDCZ,NA,NA,NA,NA,LAICHINGEN
LFCX,CASTELSARRASIN-MOISSAC,44.0858333333333,1.12694444444444,LF,France,LFCX,NA,MDDJ,NA,NA,NA,NA,LAIDLEY HOSPITAL
LFDC,MONTENDRE-MARCILLAC,45.2736111111111,-0.453333333333333,LF,France,LFDC,NA,MDER,NA,NA,NA,NA,L'AIGLE SAINT MICHEL
LFDF,SAINTE-FOY-LA-GRANDE,44.8525,0.175555555555556,LF,France,LFDF,NA,MDES,NA,NA,NA,NA,LAJES
LFDG,GAILLAC-LISLE SUR TARN,43.8830555555556,1.87416666666667,LF,France,LFDG,NA,MDHN,NA,NA,NA,NA,LAJITAS/META
LFDL,LOUDUN,47.0361111111111,0.100833333333333,LF,France,LFDL,NA,MDHP,NA,NA,NA,NA,LAKE CARGELLIGO
LFDQ,CASTELNAU-MAGNOAC,43.2775,0.519444444444444,LF,France,LFDQ,NA,MDIA,NA,NA,NA,NA,LAKE CHARLES RGNL
LFDR,LA REOLE-FLOUDES,44.5669444444444,-0.0572222222222222,LF,France,LFDR,NA,MDIQ,NA,NA,NA,NA,LAKE CITY GATEWAY
LFDT,TARBES-LALOUBERE,43.215,0.0775,LF,France,LFDT,NA,MDJB,NA,NA,NA,NA,"LAKE COUNTY,CO"
LFDW,CHAUVIGNY,46.5833333333333,0.642222222222222,LF,France,LFDW,NA,MDJI,NA,NA,NA,NA,"LAKE COUNTY,OR"
LFDY,BORDEAUX-YVRAC,44.8763888888889,-0.481666666666667,LF,France,LFDY,NA,MDLL,NA,NA,NA,NA,LAKE CUMBERLAND RGNL
LFEF,AMBOISE-DIERRE,47.3405555555556,0.941111111111111,LF,France,LFEF,NA,MDLM,NA,NA,NA,NA,LAKE EVELLA
LFEG,ARGENTON-SUR-CREUSE,46.5958333333333,1.60111111111111,LF,France,LFEG,NA,MDLR,NA,NA,NA,NA,LAKE EVERARD
LFEI,BRIARE-CHATILLON,47.6144444444444,2.78194444444444,LF,France,LFEI,NA,MDLS,NA,NA,NA,NA,LAKE GRACE
LFEJ,CHATEAUROUX-VILLERS,46.8408333333333,1.62,LF,France,LFEJ,NA,MDMA,NA,NA,NA,NA,LAKE HAUPIRI
LFEK,ISSOUDUN-LE FAY,46.8877777777778,2.04027777777778,LF,France,LFEK,NA,MDMB,NA,NA,NA,NA,LAKE HAVASU CITY
LFEL,LE BLANC,46.62,1.08583333333333,LF,France,LFEL,NA,MDMC,NA,NA,NA,NA,LAKE JOHNSTON
LFEM,MONTARGIS-VIMORY,47.9597222222222,2.68444444444444,LF,France,LFEM,NA,MDPC,NA,NA,NA,NA,LAKE KEEPIT
LFEN,TOURS-SORIGNY,47.2663888888889,0.699166666666667,LF,France,LFEN,NA,MDPM,NA,NA,NA,NA,LAKE MACQUARIE AIRPORT
LFER,REDON-BAINS-SUR-OUST,47.6986111111111,-2.03805555555556,LF,France,LFER,NA,MDPO,NA,NA,NA,NA,LAKE MANYARA
LFET,TIL-CHATEL,47.5463888888889,5.21083333333333,LF,France,LFET,NA,MDPP,NA,NA,NA,NA,LAKE NASH
LFEU,BAR LE DUC LES HAUTS DE CHEE,48.8677777777778,5.18416666666667,LF,France,LFEU,NA,MDSA,NA,NA,NA,NA,LAKE PLACID
LFEX,NANCY-AZELOT,48.5919444444444,6.23972222222222,LF,France,LFEX,NA,MDSB,NA,NA,NA,NA,LAKE STATION/NELSON LAKES
LFEZ,NANCY-MALZEVILLE,48.7236111111111,6.20638888888889,LF,France,LFEZ,NA,MDSD,NA,NA,NA,NA,LAKE TAHOE
LFFB,BUNO BONNEVAUX,48.3502777777778,2.42444444444444,LF,France,LFFB,NA,MDSI,NA,NA,NA,NA,LAKE WAY
LFFC,MANTES CHERENCE,49.0779722222222,1.68841666666667,LF,France,LFFC,NA,MDST,NA,NA,NA,NA,LAKEBA
LFFD,SAINT ANDRE DE L'EURE,48.8975,1.25083333333333,LF,France,LFFD,NA,MDWO,NA,NA,NA,NA,LAKEFIELD
LFFE,ENGHIEN MOISSELLES,49.0455555555556,2.35194444444444,LF,France,LFFE,NA,MGCB,NA,NA,NA,NA,LAKEFRONT
LFFG,LA FERTE-GAUCHER,48.7575,3.27888888888889,LF,France,LFFG,NA,MGCQ,NA,NA,NA,NA,LAKEHURST MAXFIELD FLD
LFFH,CHATEAU-THIERRY-BELLEAU,49.0666666666667,3.35555555555556,LF,France,LFFH,NA,MGCT,NA,NA,NA,NA,LAKELAND DOWNS
LFFJ,JOINVILLE-MUSSEY,48.3852777777778,5.14333333333333,LF,France,LFFJ,NA,MGES,NA,NA,NA,NA,LAKELAND LINDER RGNL
LFFK,FONTENAY-LE-CONTE,46.4408333333333,-0.793888888888889,LF,France,LFFK,NA,MGFB,NA,NA,NA,NA,LAKELAND/NOBLE F. LEE MEMORIAL FIELD
LFFL,BAILLEAU-ARMENONVILLE,48.5147222222222,1.63861111111111,LF,France,LFFL,NA,MGGT,NA,NA,NA,NA,LAKENHEATH
LFFP,PITHIVIERS,48.1563888888889,2.19111111111111,LF,France,LFFP,NA,MGHT,NA,NA,NA,NA,LAKES ENTRANCE
LFFR,BAR-SUR-SEINE,48.0661111111111,4.4125,LF,France,LFFR,NA,MGJU,NA,NA,NA,NA,LAKES ENTRANCE/VIC/HLS
LFFT,NEUFCHATEAU,48.3616666666667,5.72027777777778,LF,France,LFFT,NA,MGMM,NA,NA,NA,NA,LAKESIDE AIRPARK
LFFU,CHATEAUNEUF-SUR-CHER,46.8701444444444,2.37570833333333,LF,France,LFFU,NA,MGPB,NA,NA,NA,NA,LAKSELV/BANAK
LFFV,VIERZON-MEREAU,47.1938888888889,2.06527777777778,LF,France,LFFV,NA,MGPG,NA,NA,NA,NA,LAL
LFFW,MONTAIGU-SAINT-GEORGES,46.9322222222222,-1.32722222222222,LF,France,LFFW,NA,MGPP,NA,NA,NA,NA,"LAL BAHADUR SHASTRI AIRPORT, VARANASI"
LFFX,TOURNUS-CUISERY,46.5613888888889,4.97527777777778,LF,France,LFFX,NA,MGQZ,NA,NA,NA,NA,LAL BAHADUR SHASTRI/VARANASI DOMESTIC
LFFY,ETREPAGNY,49.3052777777778,1.63777777777778,LF,France,LFFY,NA,MGRD,NA,NA,NA,NA,LALIBELA
LFGC,STRASBOURG-NEUHOF,48.5536111111111,7.7775,LF,France,LFGC,NA,MGRT,NA,NA,NA,NA,LALITPUR
LFGG,BELFORT-CHAUX,47.7011111111111,6.83083333333333,LF,France,LFGG,NA,MGSJ,NA,NA,NA,NA,"LALLO, CAGAYAN"
LFGK,JOIGNY,47.9944444444444,3.39083333333333,LF,France,LFGK,NA,MGSM,NA,NA,NA,NA,LALMONIRHAT STOL-PORT
LFGL,LONS LE SAUNIER-COURLAOUX,46.675,5.46916666666667,LF,France,LFGL,NA,MGZA,NA,NA,NA,NA,L'ALPE D'HUEZ
LFGM,MONTCEAU LES MINES-POUILLOUX,46.6033333333333,4.33277777777778,LF,France,LFGM,NA,MHEZ,NA,NA,NA,NA,LAM DONG/LIEN KHUONG
LFGN,PARAY-LE-MONIAL,46.4666666666667,4.13305555555556,LF,France,LFGN,NA,MHIC,NA,NA,NA,NA,LAMAI
LFGO,PONT-SUR-YONNE,48.2894444444444,3.24888888888889,LF,France,LFGO,NA,MHLC,NA,NA,NA,NA,LAMAP
LFGQ,SEMUR-EN-AUXOIS,47.4811111111111,4.34305555555556,LF,France,LFGQ,NA,MHLE,NA,NA,NA,NA,LAMAR MUNI
LFGR,DONCOURT-LES-CONFLANS,49.1519444444444,5.93138888888889,LF,France,LFGR,NA,MHLM,NA,NA,NA,NA,LAMB ISLAND
LFGX,CHAMPAGNOLE-CROTENAY,46.7633333333333,5.81972222222222,LF,France,LFGX,NA,MHNJ,NA,NA,NA,NA,LAMBARENE
LFGZ,NUITS-SAINT-GEORGES,47.1422222222222,4.96833333333333,LF,France,LFGZ,NA,MHNV,NA,NA,NA,NA,LAMBERTS BAY
LFHA,ISSOIRE-LE BROC,45.5138888888889,3.26611111111111,LF,France,LFHA,NA,MHPL,NA,NA,NA,NA,LAMBERT-ST LOUIS INTL
LFHC,PEROUGES-MEXIMIEUX,45.8686111111111,5.18611111111111,LF,France,LFHC,NA,MHRO,NA,NA,NA,NA,LAMBINA
LFHD,PIERRELATTE,44.3977777777778,4.71694444444444,LF,France,LFHD,NA,MHSB,NA,NA,NA,NA,LAMEN BAY
LFHE,ROMANS-SAINT-PAUL,45.0647222222222,5.10138888888889,LF,France,LFHE,NA,MHSC,NA,NA,NA,NA,LAMERD
LFHF,RUOMS,44.4447222222222,4.33277777777778,LF,France,LFHF,NA,MHTE,NA,NA,NA,NA,LAMEROO
LFHG,SAINT-CHAMOND-L'HORME,45.4919444444444,4.53444444444444,LF,France,LFHG,NA,MHTG,NA,NA,NA,NA,LAMEZIA TERME
LFHH,VIENNE-REVENTIN,45.4627777777778,4.82777777777778,LF,France,LFHH,NA,MHUT,NA,NA,NA,NA,LAMIDANDA
LFHL,LANGOGNE-L'ESPERON,44.7055555555556,3.88722222222222,LF,France,LFHL,NA,MKBS,NA,NA,NA,NA,LAMINGTON FITNESS CAMP
LFHN,BELLEGARDE-VOUVRAY,46.1233333333333,5.80472222222222,LF,France,LFHN,NA,MKJM,NA,NA,NA,NA,LAMPA/AD LA HACIENDA
LFHR,BRIOUDE-BEAUMONT,45.3238888888889,3.35833333333333,LF,France,LFHR,NA,MKJP,NA,NA,NA,NA,LAMPA/AD LIPANGUI
LFHU,L'ALPE D'HUEZ,45.0875,6.08361111111111,LF,France,LFHU,NA,MKJS,NA,NA,NA,NA,LAMPANG
LFHW,BELLEVILLE-VILLIE-MORGON,46.1411111111111,4.71388888888889,LF,France,LFHW,NA,MKKJ,NA,NA,NA,NA,LAMPEDUSA
LFIB,BELVES-SAINT-PARDOUX,44.7825,0.958888888888889,LF,France,LFIB,NA,MKNG,NA,NA,NA,NA,LAMPUNG/MUHAMMAD TAUFIK KIEMAS
LFID,CONDOM-VALENCE-SUR-BAISE,43.9091666666667,0.386111111111111,LF,France,LFID,NA,MKTP,NA,NA,NA,NA,LAMU MANDA
LFIF,SAINT-AFFRIQUE-BELMONT,43.8227777777778,2.74722222222222,LF,France,LFIF,NA,MMAA,NA,NA,NA,NA,LANAI
LFIG,CASSAGNES-BEGONHES,44.1783333333333,2.51777777777778,LF,France,LFIG,NA,MMAN,NA,NA,NA,NA,LANCASTER
LFIH,CHALAIS,45.2669444444444,0.0158333333333333,LF,France,LFIH,NA,MMAS,NA,NA,NA,NA,LANDERS CREEK
LFIK,RIBERAC-TOURETTE,45.2394444444444,0.265833333333333,LF,France,LFIK,NA,MMBT,NA,NA,NA,NA,LANDESKLINIKUM HAINBURG KH (HEL)
LFIL,RION-DES-LANDES,43.9147222222222,-0.950277777777778,LF,France,LFIL,NA,MMCB,NA,NA,NA,NA,LANDIVISIAU
LFIM,SAINT GAUDENS MONTREJEAU,43.1075,0.619166666666667,LF,France,LFIM,NA,MMCE,NA,NA,NA,NA,LANDOR RACES
LFIP,PEYRESOURDE-BALESTAS,42.7969444444444,0.433888888888889,LF,France,LFIP,NA,MMCL,NA,NA,NA,NA,LANDOR STN
LFIR,REVEL-MONTGEY,43.4802777777778,1.97888888888889,LF,France,LFIR,NA,MMCM,NA,NA,NA,NA,LANDS END
LFIT,TOULOUSE-BOURG-SAINT-BERNARD,43.6111111111111,1.72416666666667,LF,France,LFIT,NA,MMCN,NA,NA,NA,NA,LANDSBOROUGH
LFIV,VENDAYS-MONTALIVET,45.3795138888889,-1.11710555555556,LF,France,LFIV,NA,MMCP,NA,NA,NA,NA,LANDSHUT
LFIX,ITXASSOU,43.3363888888889,-1.42333333333333,LF,France,LFIX,NA,MMCS,NA,NA,NA,NA,LANDSKRONA
LFIY,SAINT JEAN D'ANGELY SAINT DENIS DU PIN,45.9652777777778,-0.524444444444444,LF,France,LFIY,NA,MMCT,NA,NA,NA,NA,LANDSTUHL HOSPITAL AHP
LFJC,CLAMECY,47.4375,3.5075,LF,France,LFJC,NA,MMCU,NA,NA,NA,NA,LANGAWIRRA
LFJD,CORLIER,46.04,5.49583333333333,LF,France,LFJD,NA,MMCV,NA,NA,NA,NA,LANGEBAANWEG (MIL-UNLICENSED)
LFJF,AUBENASSON,44.6952777777778,5.15388888888889,LF,France,LFJF,NA,MMCY,NA,NA,NA,NA,LANGENLONSHEIM
LFJH,CAZERES PALAMINY,43.2008333333333,1.05,LF,France,LFJH,NA,MMCZ,NA,NA,NA,NA,LANGENTHAL
LFJI,MARENNES,45.8238888888889,-1.07722222222222,LF,France,LFJI,NA,MMDO,NA,NA,NA,NA,LANGEOOG
LFJS,SOISSONS COURMELLES,49.345,3.28305555555556,LF,France,LFJS,NA,MMEP,NA,NA,NA,NA,LANGFORD LODGE
LFJT,TOURS LE LOUROUX,47.1490222222222,0.7115,LF,France,LFJT,NA,MMES,NA,NA,NA,NA,LANGGUR/DUMATUBUN
LFKD,SOLLIERES-SARDIERES,45.2538888888889,6.80111111111111,LF,France,LFKD,NA,MMGL,NA,NA,NA,NA,LANGGUR/KAREL SADSUITUBUN
LFKE,SAINT-JEAN-EN-ROYANS,45.0263888888889,5.30916666666667,LF,France,LFKE,NA,MMGM,NA,NA,NA,NA,LANGHENNERSDORF
LFKH,SAINT-JEAN-D'AVELANNE,45.5158333333333,5.67944444444444,LF,France,LFKH,NA,MMHC,NA,NA,NA,NA,LANGHORNE
LFKL,LYON-BRINDAS,45.7105555555556,4.69666666666667,LF,France,LFKL,NA,MMHO,NA,NA,NA,NA,LANGKAMPFEN-AU (HEL)
LFKM,SAINT-GALMIER,45.6063888888889,4.305,LF,France,LFKM,NA,MMIA,NA,NA,NA,NA,LANGKAWI INTERNATIONAL
LFKP,LA TOUR-DU-PIN-CESSIEU,45.5588888888889,5.38388888888889,LF,France,LFKP,NA,MMIM,NA,NA,NA,NA,LANGLEY AFB
LFKR,SAINT REMY DE MAURIENNE,45.375,6.27777777777778,LF,France,LFKR,NA,MMIO,NA,NA,NA,NA,"LANGLEY REGIONAL, BC"
LFKT,CORTE,42.2902777777778,9.1925,LF,France,LFKT,NA,MMIT,NA,NA,NA,NA,LANGLO DOWNS
LFKX,MERIBEL-ROBERT MERLOZ,45.4075,6.5775,LF,France,LFKX,NA,MMJA,NA,NA,NA,NA,LANGOGNE-L'ESPERON
LFKY,BELLEY-PEYRIEU,45.6938888888889,5.69166666666667,LF,France,LFKY,NA,MMJC,NA,NA,NA,NA,LANGRES ROLAMPONT
LFLQ,MONTELIMAR-ANCONE,44.5802777777778,4.73916666666667,LF,France,LFLQ,NA,MMLC,NA,NA,NA,NA,LANGTANG
LFLT,MONTLUCON-DOMERAT,46.3527777777778,2.57055555555556,LF,France,LFLT,NA,MMLM,NA,NA,NA,NA,LANGWERWACHT
LFLZ,FEURS-CHAMBEON,45.7066666666667,4.19694444444445,LF,France,LFLZ,NA,MMLO,NA,NA,NA,NA,LANKIEN
LFME,NIMES-COURBESSAC,43.8530555555556,4.41444444444444,LF,France,LFME,NA,MMLP,NA,NA,NA,NA,LANNION
LFMG,LA MONTAGNE NOIRE,43.4063888888889,1.98916666666667,LF,France,LFMG,NA,MMLT,NA,NA,NA,NA,"LANSDOWNE HOUSE, ON"
LFMW,CASTELNAUDARY-VILLENEUVE,43.3111111111111,1.92,LF,France,LFMW,NA,MMMA,NA,NA,NA,NA,LANSERIA INTERNATIONAL
LFNE,SALON-EYGUIERES,43.6575,5.01277777777778,LF,France,LFNE,NA,MMMD,NA,NA,NA,NA,LANVEOC-POULMIC
LFNL,SAINT-MARTIN-DE-LONDRES,43.8002777777778,3.78166666666667,LF,France,LFNL,NA,MMML,NA,NA,NA,NA,LANYU
LFNO,FLORAC-SAINT-ENIMIE,44.2845361111111,3.46439722222222,LF,France,LFNO,NA,MMMM,NA,NA,NA,NA,LANYWA
LFNQ,LA LLAGONNE-LA QUILLANE,42.5433333333333,2.12,LF,France,LFNQ,NA,MMMT,NA,NA,NA,NA,LANZAROTE/CESAR MANRIQUE LANZAROTE
LFNR,BERRE-LA-FARE,43.5366666666667,5.1775,LF,France,LFNR,NA,MMMV,NA,NA,NA,NA,LANZEN-TURNAU
LFNS,SISTERON- VAUMEILH,44.2866666666667,5.92916666666667,LF,France,LFNS,NA,MMMX,NA,NA,NA,NA,LANZHOU CITY
LFNT,AVIGNON-PUJAUT,43.9961111111111,4.75444444444444,LF,France,LFNT,NA,MMMY,NA,NA,NA,NA,LANZHOU/ZHONGCHUAN
LFNU,UZES,44.0833333333333,4.39388888888889,LF,France,LFNU,NA,MMMZ,NA,NA,NA,NA,"LAOAG, IIOCOS NORTE"
LFNW,PUIVERT,42.9102777777778,2.05472222222222,LF,France,LFNW,NA,MMNG,NA,NA,NA,NA,LAON-CHAMBRY
LFNX,BEDARIEUX-LA-TOUR-SUR-ORB,43.6397222222222,3.14472222222222,LF,France,LFNX,NA,MMNL,NA,NA,NA,NA,LAPALISSE-PERIGNY
LFNZ,LE MAZET DE ROMANIN,43.7708333333333,4.89444444444444,LF,France,LFNZ,NA,MMOX,NA,NA,NA,NA,LAPIN KESKUSSAIRAALA
